Date,Open,High,Low,Close,Adj Close,Volume
2022-02-07,144.250000,144.250000,138.899994,139.201004,139.201004,54974000
2022-02-08,139.026505,140.000000,137.014008,139.399002,139.399002,54284000
2022-02-09,140.963501,142.524506,140.186996,141.591995,141.591995,40144000
2022-02-10,139.703506,141.484497,137.957001,138.619995,138.619995,39330000
2022-02-11,138.600006,139.156494,133.399994,134.282501,134.282501,39958000
2022-02-14,133.256500,136.300003,133.256500,135.526001,135.526001,34302000
2022-02-15,137.570496,138.108505,135.821503,136.608505,136.608505,26680000
2022-02-16,136.646500,138.085999,134.923996,137.738007,137.738007,25022000
2022-02-17,136.242996,137.113495,132.478500,132.539001,132.539001,38950000
2022-02-18,133.466995,134.070007,130.196503,130.403000,130.403000,45620000
2022-02-22,129.837997,132.180496,128.223495,129.813507,129.813507,44990000
2022-02-23,131.648499,132.050995,127.527496,127.587997,127.587997,32786000
2022-02-24,124.953499,133.000000,124.953499,132.690994,132.690994,54456000
2022-02-25,133.552002,135.271500,131.751495,134.459503,134.459503,36406000
2022-02-28,133.050003,135.751495,132.592499,135.057007,135.057007,38864000
2022-03-01,134.878494,136.255493,133.218506,134.061493,134.061493,26496000
2022-03-02,134.628006,135.262497,133.071503,134.571503,134.571503,23520000
2022-03-03,136.009995,136.439499,133.025497,133.899506,133.899506,24604000
2022-03-04,132.927505,133.851501,130.337494,131.906494,131.906494,30430000
2022-03-07,131.488007,131.735001,126.294998,126.378502,126.378502,45112000
2022-03-08,126.250000,131.250000,125.674500,127.104500,127.104500,40428000
2022-03-09,131.250000,133.735504,129.900497,133.419998,133.419998,37026000
2022-03-10,131.266006,133.272003,130.912506,132.429504,132.429504,27102000
2022-03-11,133.488495,133.795502,129.631500,129.870499,129.870499,31526000
2022-03-14,130.250000,130.408997,125.275002,125.950996,125.950996,38812000
2022-03-15,126.975998,129.854507,125.720497,129.197998,129.197998,30920000
2022-03-16,130.733002,133.332993,128.734497,133.280502,133.280502,35576000
2022-03-17,133.149002,134.080505,132.184998,133.839005,133.839005,28264000
2022-03-18,133.424500,136.244003,132.258499,136.125504,136.125504,44566000
2022-03-21,136.163498,137.050003,134.092499,136.101501,136.101501,26832000
2022-03-22,136.101501,141.050003,136.101501,139.867996,139.867996,35496000
2022-03-23,138.702499,139.588501,137.835007,138.275497,138.275497,25154000
2022-03-24,139.199997,141.619003,137.750504,141.572006,141.572006,26396000
2022-03-25,141.916000,142.035004,139.737503,141.673004,141.673004,24126000
2022-03-28,140.900497,142.002502,139.811493,141.455505,141.455505,35050000
2022-03-29,142.647507,143.793503,142.038498,142.505493,142.505493,34318000
2022-03-30,142.460007,142.720505,141.600006,141.938507,141.938507,19884000
2022-03-31,142.052994,142.108002,139.024506,139.067505,139.067505,37524000
2022-04-01,139.500000,140.470993,138.307495,140.150497,140.150497,25942000
2022-04-04,140.358505,143.712006,140.310501,142.971497,142.971497,25942000
2022-04-05,142.869003,142.990494,140.382507,140.591003,140.591003,21418000
2022-04-06,138.750000,139.360504,135.516998,136.548004,136.548004,32468000
2022-04-07,136.009995,137.164505,134.227493,135.888504,135.888504,26234000
2022-04-08,135.583496,135.669998,132.965500,133.287506,133.287506,25142000
2022-04-11,131.823502,132.092499,128.668503,128.823502,128.823502,36884000
2022-04-12,131.600006,131.600006,126.789001,127.714500,127.714500,32710000
2022-04-13,128.000000,130.334000,127.740997,129.893997,129.893997,27928000
2022-04-14,130.479507,130.479507,126.600998,126.730003,126.730003,31598000
2022-04-18,127.000000,128.212494,126.181999,127.676498,127.676498,20808000
2022-04-19,127.691498,130.332993,126.999496,130.009003,130.009003,26490000
2022-04-20,130.891998,131.399002,127.500000,128.039993,128.039993,31696000
2022-04-21,129.250000,130.098495,124.526497,124.814499,124.814499,36446000
2022-04-22,125.000000,125.402000,118.925003,119.635498,119.635498,56884000
2022-04-25,119.100998,123.277496,118.511002,123.073997,123.073997,46128000
2022-04-26,122.294502,122.510002,118.511002,118.650002,118.650002,73054000
2022-04-27,114.469498,117.241997,112.736504,114.294502,114.294502,91820000
2022-04-28,116.415001,119.649498,114.114998,118.522499,118.522499,48884000
2022-04-29,116.734497,117.919998,113.814499,114.109497,114.109497,42676000
2022-05-02,113.404999,116.745499,112.599998,116.583000,116.583000,35534000
2022-05-03,116.430496,118.442001,116.034500,117.334000,117.334000,24968000
2022-05-04,117.031502,122.854500,115.115997,122.261002,122.261002,49916000
2022-05-05,120.204002,121.039001,115.005501,116.505501,116.505501,45840000
2022-05-06,115.184502,117.571503,114.015503,115.746498,115.746498,39710000
2022-05-09,113.250000,115.077003,112.000504,112.511002,112.511002,40802000
2022-05-10,115.507500,116.250000,112.900497,114.394997,114.394997,39900000
2022-05-11,113.236504,116.364502,113.236504,113.602501,113.602501,37534000
2022-05-12,111.377502,114.294998,109.824501,112.844002,112.844002,53836000
2022-05-13,114.532997,117.875000,113.605003,116.050499,116.050499,35038000
2022-05-16,114.955498,116.169998,113.889503,114.445000,114.445000,25990000
2022-05-17,116.840500,116.900002,114.870003,116.473000,116.473000,23054000
2022-05-18,115.000000,115.400002,111.555496,111.899498,111.899498,35126000
2022-05-19,111.431503,113.010002,110.000000,110.384003,110.384003,34144000
2022-05-20,111.950996,112.183502,105.796501,108.907997,108.907997,48962000
2022-05-23,109.587502,112.147499,108.740997,111.487999,111.487999,37184000
2022-05-24,105.772003,106.458504,101.884499,105.970001,105.970001,76780000
2022-05-25,104.985497,106.500000,103.856499,105.805000,105.805000,40258000
2022-05-26,105.677002,108.649498,105.224998,107.792503,107.792503,37948000
2022-05-27,109.483002,112.318001,109.138496,112.316498,112.316498,37914000
2022-05-31,112.746498,115.735001,112.078499,113.762001,113.762001,50012000
2022-06-01,114.855003,117.101501,113.250000,113.891998,113.891998,36606000
2022-06-02,114.000000,117.899498,112.946503,117.622498,117.622498,37992000
2022-06-03,116.062500,116.321503,113.518501,114.541000,114.541000,26136000
2022-06-06,116.704498,119.347000,116.164001,116.820503,116.820503,33542000
2022-06-07,115.480499,117.691002,115.052002,117.149498,117.149498,31590000
2022-06-08,116.761497,118.570503,116.599998,117.194000,117.194000,26108000
2022-06-09,116.327499,118.299004,114.776001,114.835503,114.835503,25798000
2022-06-10,112.445000,113.278999,110.365997,111.161499,111.161499,41452000
2022-06-13,106.786499,108.791496,106.119003,106.392502,106.392502,47252000
2022-06-14,106.535004,107.924500,105.800003,106.715500,106.715500,33706000
2022-06-15,108.544998,111.423500,107.669502,109.764503,109.764503,39698000
2022-06-16,107.221001,108.648499,105.138000,106.033501,106.033501,51684000
2022-06-17,106.033501,108.699501,105.045998,107.143501,107.143501,51376000
2022-06-21,108.929497,112.489502,108.599998,111.543999,111.543999,47416000
2022-06-22,110.556503,113.346497,110.382500,111.487503,111.487503,30774000
2022-06-23,112.231499,112.742500,110.500504,112.241997,112.241997,28362000
2022-06-24,112.995003,118.079002,112.952499,117.974998,117.974998,41164000
2022-06-27,118.273003,118.579498,115.179497,115.833504,115.833504,36420000
2022-06-28,115.802498,117.309502,111.848000,112.007500,112.007500,35792000
2022-06-29,111.552002,113.160500,110.872498,111.701500,111.701500,24716000
2022-06-30,110.000000,110.888000,106.750000,108.962997,108.962997,43170000
2022-07-01,107.932999,109.250000,106.730499,108.737503,108.737503,35476000
2022-07-05,107.100502,113.376999,105.731499,113.263000,113.263000,39342000
2022-07-06,113.302002,115.589500,111.475998,114.571999,114.571999,37432000
2022-07-07,115.080002,119.189499,114.833504,118.782997,118.782997,40936000
2022-07-08,117.250000,119.684998,116.901497,119.353500,119.353500,38238000
2022-07-11,117.998001,117.998001,115.330498,115.676498,115.676498,31196000
2022-07-12,116.214996,116.973999,113.690002,114.020500,114.020500,29960000
2022-07-13,111.700996,114.195999,111.201500,111.353500,111.353500,43722000
2022-07-14,110.210503,111.093002,108.373001,110.367500,110.367500,37004000
2022-07-15,112.000504,113.140503,110.900002,111.777496,111.777496,46770000
2022-07-18,112.639999,113.680000,108.370003,109.029999,109.029999,43164600
2022-07-19,110.849998,114.019997,109.559998,113.809998,113.809998,36530900
2022-07-20,113.169998,115.400002,112.480003,113.900002,113.900002,35600400
2022-07-21,114.279999,114.550003,111.110001,114.339996,114.339996,32676200
2022-07-22,111.000000,112.339996,106.500000,107.900002,107.900002,48839800
